is_suspicious,CDESCR
," (1)    CAR SHUTS ITSELF OFF WHILE I WAS DRIVING DOWN THE FREEWAY. DURING@ RUSH HOUR I VEERED AWAY ( W-NO POWER TO CAR ),FROM TRAFFIC BEHIND ME.  PARKED ,SHUT CAR OFF, TOOK KEY OUT OF IGNITION, THEN REPLACED AND STARTED IT BACK UP, AND PROCEEDED ENROUTE.  (2)   AFTER MARKET CRUISE CONTROL FAILURE TO SHUT OFF AND TURN ON.  (3)   RESULT OF ABOVE (2)AFTER MARKET CRUISE CONTROL TAKES ITS OWN  MIND AND DECIDES TO FULLY ACCELERATE UNTIL GEARING DOWN IN HOPES IT 'AWAKES' THE COMPUTER (AUTOMATIC TRANSMISSION),THEN CRUISE CONTROL WILL FINALLY SHUT OFF.  (CONSEQUENCE )  PASSENGER HAD A HEART ATTACK. I CALLED A TAXI. ""HE'S OK""  (4)    SERVICE AIR BAGS  LIGHT HAVE BEEN ON SINCE 20,K MILES I NOW HAVE 47,XXX MILES.  (5)STOCK TIRES AND RIMS WOBBLE WITH IRRITATING CONTINOUS NOISES -CAN'T GE RID OF IT.  (6) STOCK SEATS DRIVER AND PASSENGER SIDES BOTH WERE INSTALLED INCORRECTLYTHEY ARE REALLY SLANTEDLIKE THIS (  /  \  ).  (7) A CLUNKING BUCKET SOUNDING NOISE FILLS VERY SLOWLY,   (HEALTH PROBLEMS)   AN ODOR IS ALWAYS PRESENT LEAVING ME LIGHT HEADED ,NAUTIOUS WHILE DRIVING, DIZZY  EXITING CAR,AND WITH BREATHING PROBLEMS -LIKE SHORTNESS OF BREATH. I HAVE SEVERE BACK PROBLEMS NOW, AND CAN NOT SIT IN THE CAR FOR MORE THAN 20 MIN, UPON A BREAK OF FRESH AIR AND A WALK FOR THE SPINE.  (8) BRAKES SOUND AND FEEL (WHEN APPLIED),SCRATCHY.@5,000 MILES THE  CHEVY DEALERSHIP HAD TO TURN AND SHAVE ALLREADY MY DISC BRAKES SAYING THEY WERE WORN IN.  (9) MY HEATER MAKES A LOT OF NOISES WHEN USING IT.  (10) ACCELERATION HESITATION. *JB  "
,"CONSUMER COMPLAINED ABOUT A SUDDEN ACCELERATION PROBLEM.  WHILE DRIVING AT APPROXIMATELY 10 MPH AND APPROACHING A TRAFFIC LIGHT THE ACCELERATOR PEDAL STUCK, CAUSING THE VEHICLE TO ACCELERATE WITHOUT WARNING, AND  HITTING A GUARD RAIL. UPON IMPACT,  AIR BAGS FAILED TO DEPLOY. THE VEHICLE WAS TOTALED.  *AK"
0,"I WAS IN A CAR ACCIDENT IN DECEMBER OF 2006.  ANOTHER CAR FAILED TO YIELD TO ME ON A GREEN LIGHT AND WE COLLIDED.  THE IMPACT OF THIS ACCIDENT WAS HARD ENOUGH TO BRUISE MY INTERNAL ORGANS YET THE AIR BAGS DID NOT DEPLOY.  I ASKED THE FORD COLLISION CENTER WHY THE AIR BAGS DID NOT DEPLOY AND 2 STAFF TOLD ME, "" YOU DID NOT HIT IT RIGHT.""  ONE OF THE REASONS I LEASED A FORD TAURUS WAS ITS SAFETY FEATURES AND ITS HIGH SAFETY RATING.  I DID NOT KEEP THIS CAR AND WHEN IT WAS DUE TO BE RETURNED, I DID NOT CHOOSE ANOTHER FORD.  I WENT TO 5 DIFFERENT DEALERS AND TOLD THEM WHAT FORD HAD SAID ABOUT WHY THE AIR BAGS WERE NOT DEPLOYED AND NOT ONE OF THEM HAD EVER HEARD OF SUCH A COMMENT.  I STILL HAVE NOT RECOVERED FROM MY INJURIES IN THIS ACCIDENT AND WOULD LIKE TO TELL THE PUBLIC NOT TO RELY ON THE SAFETY OF AIRBAGS IN THIS CAR IF ""YOU HAVE TO HIT THE OTHER CAR IN A CERTAIN WAY.""  THIS IS A FALSE SECURITY FOR THE PUBLIC TO BELIEVE IN AND I WILL NEVER BUY ANOTHER FORD VEHICLE.  *JB"
,"WHILE PUTTING CAR INTO DRIVE CONSUMER TAPPED ACCELERATER AND CAR TOOK OFF AT ABOUT 40 MPH. THE ONLY WAY TO STOP VEHICLE WAS TO HIT ANOTHER CAR.  ALSO, AIRBAGS DEPLOYED, AND CAR WAS FULL OF SMOKE INSIDE. CAR HAS BEEN TOWED TO A HONDA DEALER.  *AK *ML   THE CONSUMER HAD A SECOND ACCIDENT UNDER INDENTICAL CIRCUMSTANCES.  THE MANUFACTURER INVESTIGATED THE FIRST ACCIDENT BUT DID NOT ACKNOWLEDGE THAT THE VEHICLE WAS DEFECTIVE.  THE CONSUMER HAD CONTACTED THE MANUFACTURER AGAIN AND IS WAITING FOR RESPONSE.  *YH"
,"WAS INVOLVED IN A MVA AND DRIVER WAS TRAVELING 50-60MPH WHEN HER CAR HIT THE FRONT END DRIVER SIDE AND AIR BAG FAILED TO DEPLOY. SINCE THEN AIR BAG SENSOR TURNS ON AND OFF WHEN THERE IS A PASSENGER IN THE SEAT . PASSENGER WEIGHING OVER 130 LBS. THIS IS A BIG SAFETY HAZARD AND IS SCARY TO THINK THAT THIS CAR HAS YET TO BE RECALLED!! WILL THE AIR BAG GO OFF NEXT TIME SOMETHING LIKE THAT HAPPENS AGAIN??!! GM IS WRONG FOR RECALLING EVERY OTHER VEHICLE BUT THIS ONE!! POWER LOCKS DO NOT UNLOCK OR LOCK EVER! I ALWAYS HAVE TO MANUALLY LOCK AND UNLOCK EACH ONE. SAFETY ISSUE AGAIN! AND LAST BUT NOT LEAST, THERE IS AN ELECTRICAL ISSUE CAUSING EVERYTHING IN THE CAR TO GO OUT EVERY MONTH OR TWO. RECALL THIS CAR BEFORE SOMEONE ELSE GETS INJURED.   *TR"
,"IT WAS DAYLIGHT AT APPROXIMATELY 3 PM LOCAL TIME. WE WERE ON GOOD INTERSTATE ROAD WITH MODERATE TRAFFIC AND DRY PAYMENT. WE WERE ON I-65 ABOUT 10 MILES SOUTH  OF FRANKLIN, TN. MY WIFE AND I WERE THE ONLY PASSENGERS IN OUR VEHICLE AND WE WERE BOTH WEARING SEAT BELTS. WE ARE THE ORIGINAL VEHICLE OWNER AND THE VEHICLE HAS BEEN WELL MAINTAINED. WE WERE NOT IMPAIRED AND HAD STOPPED FOR A REST BREAK AND A DRIVER CHANGE 15 MINUTES EARLIER. SHE WAS DRIVING, I WAS IN THE FRONT PASSENGER SEAT. WE WERE IN THE LEFT LANE. THE DRIVER IMMEDIATELY IN FRONT US IN THE RIGHT LANE SUDDENLY SWERVED INTO OUR LANE FOR REASONS UNKNOWN. WE HAD TRAFFIC TO OUR IMMEDIATE RIGHT SO THE ONLY PLACE AVAILABLE FOR MY WIFE TO AVOID WAS THE LEFT EDGE OF THE HIGHWAY WHICH IS WHERE SHE WENT. THE LEFT SHOULDER WAS ROUGH DUE TO RECENT CONSTRUCTION IN THE AREA. SHE LOST CONTROL AND WE SPUN OUT IN THE GRASSY MEDIUM WITHOUT HITTING ANYTHING. SHE WAS UNHURT. MY RIGHT CLAVICLE WAS BROKEN IN TWO PLACES WITH THE TWO BREAKS THE WIDTH OF THE SHOULDER BELT APART WHICH IS ASSUMED TO BE THE PROXIMATE CAUSE OF THE BREAK. I WAS EVACUATED BY AMBULANCE TO THE NEAREST TRAUMA CENTER AND HAD SURGERY TWO WEEKS LATER TO REPAIR MY CLAVICLE. IT TOOK SURGERY, THE LARGEST CLAVICLE PLATE THEY MAKE, AND 10 SCREWS TO PUT MY SHOULDER BACK TOGETHER. OUR AIR BAGS DID NOT FIRE. OUR SEAT BELT PRE-TENSIONERS DID NOT FIRE. THE OTHER VEHICLE FLED THE SCENE. OUR CAR WAS REPAIRED AT A STATE FARM CERTIFIED REPAIR CENTER.  *TR"
,"THE ""SERVICE AIRBAG"" LIGHT ILLUMINATES ON THE MESSAGE CENTER DASHBOARD. THERE IS ALSO RED LIGHT THAT DEPICTS AN AIRBAG THAT NEEDS SERVICED ON THE DASHBOARD. *TR"
,"I FIRST NOTICED PRIOR TO MAY 2014 THAT MY CRUISE CONTROL HAD QUIT WORKING BUT JUST FIGURED THE CONTROL HAD GONE OUT.  THEN ABOUT MAY 2014 THE AIRBAG, STABILITY CONTROL AND ABS LIGHTS CAME ON WHILE I WAS DRIVING AND HAVE BEEN ON SINCE THEN. THE JEEP DOES STILL CHIME NOTIFYING ME OF THE ISSUE.      AFTER RESEARCHING THE PROBLEM I'VE COME TO CONCLUSION ITS THE CLOCKSPRING, WHICH HAS BEEN RECALLED/WARRANTY EXTENDED ON SEVERAL MODEL YEAR WRANGLERS.   I HAVE A HARD TIME BELIEVING UNDERSTANDING WHY THIS HASN'T BEEN EXTENDED TO ADDITIONAL MODEL YEARS. IS JEEP WAITING ON XX NUMBER DEATHS AND INJURIES TO OCCUR DUE TO A FAULTY PART RELATED VEHICLE SAFETY?  *TR"
,"HITTING 2 DEER GOING 60 MILES AN HOUR AND THE PASSENGER AIR BAG NEVER OPENED. THE RED LIGHT FOR PASSENGER AIRBAG HAS BEEN ON SINCE WE PURCHASED THE VEHICLE. WE ALSO HAVE PROBLEMS WITH ELECTRICAL BEING THE DASHBOARD LIGHTS ALWAYS FLICKER AND THE LEFT SIDE LIGHTS AND BLINKER DO THE SAME. WE ALSO HAVE HAD PROBLEMS WITH THE IGNITION BEING THE KEY WILL NOT TURN OVER, WE HAVE TO BE VERY PATIENT AND AFTER QUITE SOMETIME IT WILL FINALLY WORK AFTER YOU REMOVE THE KEY SEVERAL TIMES AND TRY TRY AGAIN. WE HAVE HAD TO HAVE BRAKES DONE NUMEROUS TIMES AT LEAST TWICE A YEAR. I SURE DO NOT UNDERSTAND WHY THIS VEHICLE WAS NOT ON THE RECALL LIST.  *TR"
,I HAVE HAD A RECENT PROBLEM WHERE I JUST THOUGHT THAT THE AIR BAG LIGHT WAS ON.  I LATER LEARNED THAT NOT ONLY IS THE AIR BAG LIGHT ON BUT THE AIR BAG WILL NOT DEPLOY IF N  ACCIDENT OCCURS.  IN ADDITION THE HORN AND CRUISE CONTROL DOES NOT WORK.  BY SEARCHING ON THE WEB I HAVE LEARNED FROM THE DEALER THAT THIS IS A COMMON PROBLEM IN THEIR VEHICLES.  IT WILL COST ME OVER 250 DOLLARS TO CORRECT.  HOW CAN DODGE KNOW THAT THIS PROBLEM EXISTS AND DOES NOT TELL ANYONE OR HAVE A RECALL.  THIS IS DEPLORABLE.  I AM SURE THAT DEATHS HAVE OCCURRED BECAUSE OF THIS AND DODGE KNOWS THIS TOO.  PLEASE LET ME KNOW WHAT CAN BE DONE.  THANK YOU.  VINCE FILLIBEN 610-361-8921.*AK
,"2008 SATURN OUTLOOK, WATER LEAK THROUGH SEAL ON DASH.  SHORTED OUT FUSE PANEL ALLOWING THE CAR TO RUN WITH KEY TURNED OFF AND  LOSING FUNCTION OF PASSENGER AIR BAG CONTROL. MULTIPLE COMPLAINTS OF THIS DEFECT IN THE MANUFACTURING OF VEHICLE.  CONSUMER COST $1300.00.  *TR"
,"GOING DOWN DRIVEWAY WHEN WITHOUT NOTICE, BOTH AIR BAGS DEPLOYED. TOOK VEHICLE TO DEALERS PRIOR FOR ABS LIGHT COMING ON. TOLD 2ND TIME IT WAS ELECTRICAL SHORT.*AK"
,DRIVER'S SEAT SIDE AIRBAG DEPLOYMENT WHEN FAULT CODES ARE SCANNED AND CLEARED. VW APPARENTLY KNOWS ABOUT PROBLEM WITH AIRBAG CONTROL MODULE. TECHNICIAN INJURED WHEN AIRBAG FORCED HIS ARM INTO STEERING WHEEL.
,WHEN I BOUGHT THE CAR THERE WAS A PIECE OF TAPE OVER THE AIRBAG LIGHT AND AUTO ZONE HELPED ME TAKE IT OFF. THE NISSAN DIED GETTING OFF THE INTERSTATE AND I LOST ALL CONTROL OF THE STEERING AND BRAKES. LATER TO FIND THAT I NEEDED A OXYGEN SENSOR AND NOW ELECTRICAL PROBLEMS WITH THE AIRBAG LIGHT BEING ON. I TOOK THE CAR TO THE DEALERSHIP AND THEY SAID I NEEDED EVAC HOSES BUT ALL THE DEALER DID WAS UNHOOK ONE SO THEY COULD CHARGE ME FOR CODES BECAUSE THEY COULD NOT FIND MY PROBLEM WITH NO ENGINE LIGHT PRESENT. SO MY MECHANIC FOUND THE UNHOOKED HOSE AND PUT IT BACK ON AND IT WAS PREVIOUSLY NOT UNHOOKED. THE CAR DIES RANDOMLY IN TRAFFIC AND IS VERY HAZARDOUS TO BE REAR ENDED OR EVEN TO HIT SOME ONE ELSE WITH THE DEALER NOT EVEN KNOWING HOW TO PROPERLY RESOLVE THIS ISSUE???? MY MECHANIC WILL BE HELPING ME TO MAKE THIS CAR SAFER FOR ME TO DRIVE.  *TR
,"MY DAUGHTER WAS DRIVING MY CAR TO MY PLACE OF WORK. SNOWY DAY,MAKING A RIGHT HAND TURN, GOING VERY SLOW TO TURN, SHE STARTED SLIDING. MY CAR SLID SIDEWAYS, THE DRIVERS SIDE REAR TIRE HIT CURB, ALL AIRBAGS OPENED EXCEPT DRIVERS STEERING WHEEL. SHE SUSTAINED HEAD AND NECK INJURY. TRANSPORTED TO HOSPITAL BY AMBULANCE WITH NECK COLLAR ON, NOTHING BROKEN. OUT OF WORK FOR 2 WEEKS, IMMOBILE WITH BACK PAIN.  I WAS WITHOUT MY CAR FOR A MONTH, WAITING ON PARTS FROM GM TO REPAIR REAR AXLE AND REST OF THE AIRBAGS.   *TR"
,"I JUST FOUND THIS WEB SITE AND AFTER READING THROUGH THE VARIOUS ISSUES OTHER PEOPLE ARE HAVING WITH THEIR MINI, I DECIDED I SHOULD ALSO GO AHEAD AND SHARE MY ISSUES AS WELL.  BACK IN APRIL OF 2004, I WAS HIT ON THE FRONT PASSENGER SIDE BY A HONDA ACCORD TRAVELING ABOUT 50 MILES AN HOUR AND MY AIRBAGS FAILED TO DEPLOY.  I NEVER HAD A CHECK ENGINE LIGHT OR AN AIRBAG LIGHT FOR THAT MATTER BUT IT'S A SCARY THOUGHT NOT HAVING YOUR AIRBAGS DEPLOY, ESPECIALLY AT SUCH A HIGH SPEED OF IMPACT.  I USED TO BE IN LOVE WITH MINI'S BUT I HAVE BEEN SO ""SOURED"" BY THEM AS OF LATE WITH ALL OF THE ISSUES I HAVE BEEN HAVING.  MY AUTOMATIC TRANSMISSION IS SHOT AND BECAUSE OF THAT, I CAN'T EVEN START MY CAR.  *TR"
,"INVESTIGATION REVEALS THAT DODGE/CHRYSLER/PLYMOUTH HAS SOLD THOUSANDS OF REPLACEMENT CLOCKSPRINGS.  SINCE FAILURE OF THIS COMPONENT AFFTECTS TWO SAFETY FEATURES, AIRBAG & HORN, I BELIEVE THEIR SHOULD BE FACTORY RECALL AND I SHOULD BE ALLOWED TO RECOVER THE COST OF REPAIRS.*AK"
,"BEGINNING LAST YEAR, THERE HAVE BEEN MULTIPLE OCCASIONS WHEN I WAS DECELERATING AND THE ENTIRE FRONT END OF THE CAR WOULD BEGIN TO VIBRATE AND THE STEERING WOULD BECOME DIFFICULT TO HANDLE.  TOOK THE CAR TO AN INDEPENDENT REPAIR SHOP, THEY COULD NOT DUPLICATE THE PROBLEM, ASKED ME TO MAKE NOTE OF ROAD CONDITIONS, ETC. TIRES REPLACED SOMETIME IN THE PAST YEAR. ALIGNMENT PERFORMED WITHIN PAST TWO MONTHS. TIRES ARE WEARING IN DIAGONAL PAIRS ODDLY. BLEW FUSE WHICH OPERATED THE AUTOMATIC SAFETY LOCKS, CRUISE CONTROL AND THE LOCKING CONTROL ON TAKING THE CAR OUT OF PARK. CALLED FORD DEALERSHIP, WAS TOLD TO POP SMALL PIECE OF PLASTIC OFF THE SHIFTER DECK AND STICK A SCREW DRIVER IN TO BE ABLE TO SHIFT OUT OF PARK. WAS ALSO TOLD THIS COULD BE A BIG PROBLEM AND TO BRING IT IN. AFTER CHARGING ME $130.00 TO ""DIAGNOSE"" THE PROBLEM, THEY THEN CHARGED ME $10 TO REPLACE THE FUSE, COULD FIND NO REASON FOR IT TO HAVE BLOWN. THEN TOLD ME MY TRANSMISSION FLUID NEEDED TO BE REPLACED. TOO MANY DOLLARS LATER, I LEFT THE DEALERSHIP. TWO WEEKS LATER, FUSE BLEW AGAIN. TOOK TO INDEPENDENT GARAGE,$ 0.95 FOR THE FUSE AND $30 TO TRY AND FIGURE OUT WHY IT WAS BLOWING OUT, UNSUCCESSFULLY. THE SHIMMY IN THE FRONT END WAS GETTING WORSE AND I WAS DEBATING DEALERSHIP OR INDEPENDENT, DECISION WAS REMOVED FROM MY HANDS WHEN THE FRONT OF THE CAR BEGAN SWERVING TOWARD TRAFFIC IN RUSH HOUR AT 45MPH ON MONDAY NIGHT 6/24/13. SUDDENLY, THERE WAS A LOUD NOISE AND I MANAGED TO WRENCH THE STEERING WHEEL TO THE RIGHT AND HIT A CURB INSTEAD OF ONCOMING TRAFFIC. FRIEND BEHIND ME WITNESSED INCIDENT AND SAID THE CAR LOOKED LIKE IT JUMPED SIDEWAYS. BOTH RIGHT TIRES OFF RIMS, SHREDDED, UNKNOWN FURTHER DAMAGE AT THIS POINT AS THE SHOP HASN'T HAD A CHANCE TO MAKE AN ASSESSMENT.  MY INSURANCE COMPANY IS ALREADY CONSIDERING TOTALING THE CAR OUT.  IT HAS 128000 MILES OR SO. I FEEL LIKE I HAVE SIDEWAYS WHIPLASH. NO AIRBAG DEPL.  *TR"
,"CONSUMER WAS APPROACHING A RED LIGHT  APPLIED BRAKES, AND VEHICLE SUDDENLY ACCELERATED AT A HIGH RATE OF SPEED WHILE FOOT WAS ON BRAKES, CAUSING VEHICLE TO HIT TREE/ ROCKS, AND RAN INTO A CANAL. UPON IMPACT,  AIRBAGS DEPLOYED, AND CONSUMER UNBUCKLED SEATBELT. ALSO, JUMPED INTO CANAL FROM  PASSENGER'S SIDE BECAUSE DRIVER SIDE DOOR WAS STUCK.  *AK"
,"UPON FRONTAL COLLISION, DUAL AIR BAGS FAILED TO DEPLOY AT SPEED ESTIMATED 20-30 MPH. PLEASE DESCRIBE DETAILS.   *AK"
,"AIR BAG WARNING LIGHT, ON DASHBOARD, CONTINUES TO REMAIN ILLUMINATED. THE PARAMUS HYUNDAI DEALER HAS SUPPOSEDLY REPAIRED THIS PROBLEM 4+ TIMES. I WAS TOLD THAT WHILE THIS WARNING LIGHT IS ON, THE AIRBAGS WOULD NOT DEPLOY IN THE EVENT OF AN ACCIDENT.*JB  ABL.PCO"
,"TL* THE CONTACT OWNS A 2005 MERCURY GRAND MARQUIS. THE CONTACT STATED THAT THE AIR BAG LIGHT ILLUMINATED. THE VEHICLE WAS TAKEN TO AN INDEPENDENT MECHANIC. THE TECHNICIAN DIAGNOSED THAT THE PASSENGER SIDE PRE TENSIONER NEEDED TO BE REPLACED. THE VEHICLE HAD NOT BEEN REPAIRED. THE MANUFACTURER WAS NOTIFIED OF THE ISSUE. THE FAILURE MILEAGE WAS 55,000."
,"CABLE HARNESS AND CONNECTORS IN STEERING COLUMN AIRBAG, POOR CONNECTION FROM USING STEERING WHEEL.  ENGINE AND TRANSMISSION MOUNTS DISINTEGRATED AND NEEDED TO BE REPLACED.  FRONT THRUST ARMS WITH BUSHINGS HAD TORN BOOTS AND NEEDED TO BE REPLACED.  CRANKSHAFT SENSOR WAS FAULTY AND NEEDED TO BE REPLACED.  TRANSMISSION DATA LINK CONNECTOR WAS FAULTY AND NEEDED TO BE REPLACED.  *TR"
,"THE DASHBOARD IN MY 2004 ACURA TL IS CRACKED ON THE PASSENGER SIDE ALONG THE AIRBAG. STARTED OUT JUST A  CRACK ABOUT 1/4"" AND TWO DAYS LATER THE CRACK IS OVER 8 INCHES.  ALSO THE DASHBOARD ON THE DRIVER'S SIDE CRACKED FIRST FROM JUST IN FRONT OF THE STEERING COLUMN ALL THE WAY TO THE WINDSHIELD AND IS NOW A COMPLETE SQUARE FROM STEERING COLUMN TO WINDSHIELD AND BACK TO STEERING COLUMN.  IF THIS ISN'T A SAFETY ISSUE, I DON'T KNOW WHAT IS!  WE OWN TWO OTHER HONDAS,  2001 AND 2000 CIVICS,AND NEITHER OF THOSE CARS HAVE CRACKS AND ARE IN BETTER SHAPE THAN THE ACURA TL.  *TR"
,"AIRBAG LIGHT HAS BEEN ON FOR QUITE SOMETIME NOW, HOWEVER, THE CAR WAS NEVER IN AN ACCIDENT.  I AM SO AFRAID THAT THE AIRBAGS WILL NOT DEPLOY IF THE CAR IS IN AN ACCIDENT !  THERE IS NO DEALERSHIP IN MY TOWN AND I HAVE HAD NO TIME TO TAKE TO DEALERSHIP 3 HOURS FROM HERE  DUE TO MY WORK SCHEDULE.  *JB"
,WHILE BACKING OUT OF A PARKING SPACE AND WITHOUT ANY INDICATION  AIR BAGS DEPLOYED. *AK   THE FRONT  WIDSHEILD WAS SHATTERED WHEN THE AIR BAGS DEPLOYED.  *YH
,"I HAVE A 2000 AUDI A4 TURBO QUATTRO.  AS SOON AS MY 30K WARRENTY EXPIRED, THIS CAR IS FALLING APART.  AT 33K, ENGINE LIGHT CAME ON...ENDED UP SPENDING $630 FOR AN AIR PUMP.  AT 34K, ABS BREAK LIGHT CAME ON.  MY EXTENDED WARRENTY FROM WARRENTECH COVERED THE ABS HOWEVER THE DEALER FOUND AIRBAG RESTRAINT SHORT CURCUIT.  THE PART ALONE IS $989.  I'VE MADE A COMPLAINT TO AUDI OF AMERICA THAT ""IT'S STRANGE HOW THIS CAR IS FALLING APART AFTER THE WARRENTY RUNS OUT""  NO REPLY FROM THEM YET."
,"WHEN I GOT IN THE TRUCK TO GO TO WORK, AIRBAG WARNING LIGHT ALONG WITH THE DIC NOTIFICATION WHERE ON. WITH A OSB II READER, GOT A CODE OR ""B0104 FRONT RIGHT SENOR REPLACE"". REPLACED  THE SENOR AT OWNERS EXPENSE. WITH NEW PART INSTALLED THE WARNING LIGHT AND DIC MESSAGE CLEARED.  *TR"
,"2008 SUZUKI SX4- TOOK INTO DEALERSHIP FOR COMPLAINT OF TICKING NOISE UNDER THE HOOD. AFTER A $98 DIAGNOSTIC FEE THEY DETERMINED IT NEEDED A NEW ENGINE BECAUSE OF BAD RODS DUE TO OIL STARVATION. AFTER TALKING WITH SERVICE MANAGER AND DEALERSHIP GENERAL MANAGER BOTH DECIDED THAT REPAIRS WERE NOT COVERED UNDER 100,000 MILE POWERTRAIN WARRANTY. ALSO THE AIR BAG WARNING LIGHT STAYS ON AND IT WAS ALSO DETERMINED THAT THE ENTIRE SEAT WOULD HAVE TO BE REPLACED IN ADDITION TO THE  CATALYTIC CONVERTOR BEING REPLACED DUE TO BAD OXYGEN SENSOR. I HAVE PROOF OF ALL MAINTANCE AND SERVICE REPAIRS TO INCLUDE OIL CHANGES ETC. I REQUESTED A MEETING WITH GENERAL MANAGER AND WAS ASSURED THAT HE WOULD INVESTIGATE SITUATION AND GET BACK WITH ME IN A COUPLE OF DAYS. IT HAS BEEN A WEEK AND ONLY COMMUNICATION I HAVE RECEIVED IS A TEXT MESSAGE ON MY CELL PHONE STATING THAT NO PART OF THE POWERTRAIN WARRANTY WOULD APPLY EVEN THOUGH THE POWERTRAIN WARRANTY INCLUDES ALL THINGS LISTED IN DIAGNOSTIC REVIEW OF  THE CAR THIS IS EXTREMELY UNPROFESSIONAL AND SHOWS THAT SUZUKI DOES NOT STAND BY THEIR PRODUCTS. A LOT MORE TO THIS STORY>>>>>>   INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6) *TT"
0,CAR TOOK ME OFF THE SIDE OF THE ROAD AND STRAIGHT INTO A TREE DEAD CENTER ROUGHLY GOING 35 MILES AN HOUR. AIR BAGS DID NOT DEPLOY!!!! HIT MY HEAD ON STEERING WHEEL. AND NOW TRYING TO FIGURE OUT IF IT WAS THE DEALERSHIP SELLING DEFECTIVE CARS OR IF ITS KIA DEFECT. NOT UNDERSTANDING THIS WHOLE AIRBAG DOES NOT DEPLOY THING BECAUSE THE SAFETY GRAPH EXPLAINS 0-8 MPH AIRBAGS WILL NEVER GO OFF 8-14 MPH AIRBAGS ARE POSSIBLE BUT NOT LIKELY 14-ABOVE AIRBAGS SHOULD DEPLOY ALWAYS.  *TR
,"DT:  SIDE AIRBAG DEPLOYMENT:  CONTACT STATES WHILE DRIVING  VEHICLE HE RAN OVER A PIECE OF RUBBER IN THE ROAD, ALL THREE SIDE AIR BAGS DEPLOYED.  THE SERVICE DEALER STATES THE PASSENGERS  IN THE REAR OF THE CAR WERE JOLTED BECAUSE OF HITTING THE RUBBER IN THE ROAD.    CONTACT STATES WHILE DECELERATING THE TRANSMISSION DOWN SHIFTS, THE BRAKE SYSTEM SLOWS DOWN TOO MUCH AND  VEHICLE LURCHES FORWARD.  IN STOP AND GO TRAFFIC HAS NO BRAKE CONTROL.*AK"
0,"CONSUMER WAS DRIVING, WAS HIT BY  ANOTHER VEHICLE IN THE FRONT RIGHT CORNER, HEAD ON, SEATBELTS WERE WORN AT THE TIME, AIR BAGS DID NOT DEPLOY{DRIVER /PASSENGER}, CAUSING MINOR INJURIES AND BRUISES.  *AK"
,"WHEN BRAKES WERE DEPRESSED THE ACCELERATOR FLOORED ITSELF, PASSENGER WITNESSED FOOT ON BRAKE AND NOT THE THROTTLE.  PASSENGER SIDE SEAT BELT DID NOT WORK, AND NOT AIR BAGS DEPLOYED.  THE VEHICLE FRAME WAS BENT FROM THE CRASH."
0,"COLLISION AT APPROX 40 MPH, SIGNIFICANT DAMAGE TO RT FRONT QUARTER AND BUMPER.  AIR BAG DID NOT DEPLOY, SEAT BELT DID NOT RESTRAIN DRIVER.  *NM"
,"AIRBAG SYSTEM IN VW CABRIO FAILED (FAILURE WARNING LIGHT CAME ON) JUST AFTER VEHICLE HAD PASSED WARRANTY PERIOD.  VOLKSWAGEN OF AMERICA (ELIZABETH GWYNN AT CORPORATE HEADQUARTERS IN ROCHESTER HILLS MI) STATED THROUGH TWO SUBORDINATES THAT AIRBAG SYSTEMS ARE NOT WARRANTED BEYOND ANY OTHER ITEMS EVEN THOUGH THESE SYSTEMS ARE ALLEGEDLY DESIGNED TO LAST THE LIFE OF THE CAR.  THE STATEMENT (FROM MR. ERIC NEVINS) WAS THAT SAFETY ITEMS ARE NOT WORTH ANY SPECIAL OR EXTENDED COVERAGE AND THAT SAFETY IS NOT THE MANUFACTURER'S RESPONSIBILITY BEYOND A BASIC WARRANTY.  WE HAVE HAD OUR DEALER DO THE NEEDED REPAIRS ON THIS MAJOR SAFETY ITEM.  THIS IS NOT A DEALER ISSUE.  THE MANUFACTURER (PER GWYNN AND SUBORDINATES) HAS SPECIFICALLY STATED THAT IT TAKES NO FURTHER RESPONSIBILITY FOR VEHICLE SAFETY EVEN A SINGLE MILE AFTER THE BASIC WARRANTY, WHICH COVERS NON-CRITICAL PARTS.  *NM"
,CLOCK SPRING BROKE DURING FAST STOP AND A CRASH AIR BAG LIGHT IS ON CRUISE CONTROL DOES NOT WORK. I WAS INFORMED BALL JOINTS ARE ON RECALL LEFT SIDE JOINTS ARE GONE.   CAR IS IBN COSTA RICA AND DODGE SAYS WARRANTY IS VOID OUT OF COUNTRY BUT THESE ARE SAFETY ITEMS ON RECALL AND NOT WARRANTY THEY WILL NORT REPAIR. THERE ISS AN AUTHORIZED DODGE DEALER HERE CALLED AUTOMARTA
,"CONSUMER STATED  WHEN EVER AN ELECTRIC DEVICE LIKE A CELL PHONE OR LAPTOP COMPUTER WAS USED, THE  AIRBAGS DEACTIVATED UNTIL THE DEVICE WAS TURNED OFF.*AK   THE AIR BAGS WERE NOT RELIABLE UNTIL THE VEHICLE WAS RETURNED TO THE DEALERSHIP FOR MAINTENANCE. CONSUMER FELT AS THOUGH HE DIDN'T HAVE ANY CONTROL OVER THE AIR BAG SYSTEM.     *PH. THE DEALER STATED A CELL PHONE  OR LAPTOP COULD NOT BE ON OR NEAR THE SEATS.   *JB"
